RELEASE;FILENAME;LOC;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;144;3;2;25;14;8,33;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;91;5;2;71;25;14,20;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;70;1;1;15;15;15,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;69;1;1;11;11;11,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;93;2;2;22;15;11,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;195;3;2;11;6;3,67;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;341;6;2;36;13;6,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;232;4;3;36;25;9,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;174;2;2;11;6;5,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;477;4;2;14;6;3,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;175;1;1;25;25;25,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;130;1;1;5;5;5,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;91;1;1;25;25;25,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;157;3;2;19;14;6,33;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;137;3;2;35;15;11,67;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;355;9;2;99;25;11,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;114;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;468;4;1;46;25;11,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;509;10;3;71;25;7,10;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;121;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;164;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;137;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;83;1;1;25;25;25,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;207;5;2;48;25;9,60;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;47;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;30;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;83;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;32;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;59;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;83;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;237;2;2;29;18;14,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;81;8;3;42;18;5,25;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;64;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;549;6;2;68;18;11,33;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java;123;3;2;21;8;7,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;310;4;3;42;18;10,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java;40;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java;40;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java;40;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java;39;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;40;1;1;11;11;11,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;118;1;1;11;11;11,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;235;1;1;11;11;11,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;101;1;1;4;4;4,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;212;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;223;7;2;63;18;9,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;224;2;1;15;14;7,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;253;2;2;29;18;14,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;193;3;2;19;11;6,33;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;896;2;1;21;15;10,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;81;2;2;29;18;14,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;63;1;1;9;9;9,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;175;2;2;13;7;6,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;106;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;46;1;1;3;3;3,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;136;1;1;11;11;11,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;96;2;1;16;11;8,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;103;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;55;1;1;25;25;25,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;64;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;40;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;44;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;58;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;222;3;2;23;13;7,67;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;113;1;1;34;34;34,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;115;1;1;34;34;34,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;153;1;1;34;34;34,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;41;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;101;1;1;6;6;6,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;129;1;1;13;13;13,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;53;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;140;1;1;13;13;13,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;64;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;32;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;33;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;34;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;82;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;77;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;64;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;102;1;1;9;9;9,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;317;1;1;34;34;34,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;76;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java;49;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;112;1;1;5;5;5,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;332;1;1;5;5;5,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;211;1;1;5;5;5,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;541;4;1;28;13;7,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;333;1;1;9;9;9,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;88;1;1;5;5;5,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;35;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;54;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;47;1;1;7;7;7,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;42;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;156;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;43;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;41;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;78;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;120;1;1;34;34;34,00;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;35;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;35;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;50;1;1;34;34;34,00;No
2;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;47;0;0;0;0;0;No
2;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;35;0;0;0;0;0;No
2;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;90;0;0;0;0;0;No
2;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;46;0;0;0;0;0;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;141;0;0;0;0;0;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;5842;1;1;13;13;13,00;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;123;0;0;0;0;0;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;37;1;1;34;34;34,00;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;35;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;79;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;84;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;70;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;87;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;37;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;246;2;1;6;5;3,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;28;1;1;34;34;34,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;94;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;30;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;65;1;1;34;34;34,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;23;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;23;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;26;2;1;46;34;23,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;459;2;1;50;34;25,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;54;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;26;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;53;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;33;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;58;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;132;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;62;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;335;3;1;62;34;20,67;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;67;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;139;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;619;3;1;23;13;7,67;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;64;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;78;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;21;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;357;2;1;47;34;23,50;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;49;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;50;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;82;1;1;13;13;13,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;26;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;67;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;583;3;1;63;34;21,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;55;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;32;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;56;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;98;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;137;2;1;43;34;21,50;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;30;1;1;34;34;34,00;No
